asin,demand,constraint,submitted,confirmed,tr,received,week
8F09F3124A,7.0,0.0,7.0,14.0,9.0,5.0,w2
8AFC3D79FB,2.0,2.0,-0.0,-0.0,1.0,-1.0,w2
9EC2546285,5.0,2.0,3.0,6.0,3.0,3.0,w2
B404A66DBD,1.0,1.0,1.0,2.0,4.0,-2.0,w2
833DD6B6C3,5.0,0.0,6.0,12.0,9.0,4.0,w2
12E4690E13,3.0,1.0,3.0,7.0,4.0,3.0,w2
51FB3D8D0F,3.0,0.0,5.0,11.0,6.0,5.0,w2
6AE9848632,3.0,1.0,2.0,4.0,5.0,-1.0,w2
F63642387D,6.0,0.0,7.0,13.0,9.0,4.0,w2
A46BC585D1,6.0,0.0,6.0,12.0,6.0,6.0,w2
F0796CB286,4.0,1.0,3.0,7.0,6.0,0.0,w2
77DE039940,4.0,2.0,3.0,6.0,5.0,1.0,w2
76A8BB083F,7.0,0.0,8.0,17.0,10.0,7.0,w2
08D37AEA77,4.0,2.0,4.0,7.0,5.0,2.0,w2
C81B2E3954,3.0,1.0,4.0,9.0,6.0,5.0,w2
EFEEDC58C4,3.0,1.0,3.0,5.0,3.0,3.0,w2
6FC957ED63,1.0,4.0,-0.0,-1.0,1.0,-2.0,w2
30F1AC7748,5.0,0.0,4.0,9.0,5.0,3.0,w2
4BC51244A8,2.0,0.0,2.0,5.0,3.0,1.0,w2
CD6B87B052,4.0,1.0,5.0,10.0,8.0,2.0,w2
26A64615FF,4.0,0.0,4.0,9.0,5.0,4.0,w2
51A239D5EC,5.0,1.0,4.0,8.0,5.0,3.0,w2
54F74F9378,6.0,2.0,4.0,9.0,7.0,2.0,w2
39AEBB44A4,1.0,0.0,1.0,2.0,1.0,1.0,w2
3DD75CEEF8,7.0,0.0,7.0,14.0,8.0,7.0,w2
AFA14B34EC,5.0,0.0,6.0,13.0,7.0,6.0,w2
40E86EBE2A,3.0,1.0,3.0,7.0,4.0,3.0,w2
62EF19FF70,2.0,1.0,2.0,5.0,2.0,2.0,w2
F2BBA04EC3,6.0,1.0,5.0,10.0,7.0,3.0,w2
9B2E418E88,2.0,3.0,-0.0,-0.0,0.0,-1.0,w2
A6B1355067,6.0,0.0,8.0,16.0,9.0,7.0,w2
40C09BC5E1,3.0,2.0,1.0,2.0,3.0,-2.0,w2
0687DE111B,7.0,0.0,6.0,13.0,8.0,5.0,w2
6A1B7ED5BD,3.0,2.0,2.0,4.0,2.0,2.0,w2
2F7A7638A9,4.0,1.0,4.0,8.0,6.0,2.0,w2
DABB3DF121,5.0,3.0,5.0,10.0,5.0,5.0,w2
