Week,Supplier,Material,No_of_Material,Machine,No_of_Product,Product,Customer_id,Product_Target,Delivery,Delayed_Delivery,Deli_Delay_Limit,Extra_Delay,Customer_Validity,High_Delay,Cust_Churn
Week2,S1,Met2,86,Mach1,86.0,P1,C20,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,155,Mach2,30.400000000000002,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,357,Mach1,145.0,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,57,Mach2,57.0,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,474,Mach1,153.0,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,148,Mach2,25.200000000000003,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,55,Mach1,55.0,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,472,Mach2,24.1,P1,C15,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,310,Mach2,41.2,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,254,Mach1,166.0,P2,C2,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,482,Mach1,145.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,127,Mach1,127.0,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,497,Mach1,76.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,415,Mach2,23.400000000000002,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,75,Mach2,41.800000000000004,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,449,Mach1,311.0,P3,C10,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,258,Mach2,18.1,P1,C7,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,157,Mach1,67.0,P2,C6,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,481,Mach2,47.0,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,83,Mach2,83.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,323,Mach3,146.0,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,290,Mach3,57.0,P3,C17,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,473,Mach2,7.5,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,86,Mach1,86.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,277,Mach1,155.0,P3,C5,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,257,Mach3,66.5,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,205,Mach2,205.0,P3,C4,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,204,Mach1,204.0,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,63,Mach2,39.0,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,202,Mach2,202.0,P3,C14,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,459,Mach1,315.0,P3,C1,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,180,Mach1,180.0,P1,C5,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,362,Mach2,28.6,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,223,Mach2,223.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,161,Mach2,38.400000000000006,P2,C6,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,403,Mach2,8.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,220,Mach1,220.0,P3,C14,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,488,Mach1,315.0,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,184,Mach1,86.0,P1,C15,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,424,Mach2,67.8,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,233,Mach2,8.3,P1,C7,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,260,Mach1,260.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,320,Mach3,173.0,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,85,Mach1,85.0,P3,C2,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,176,Mach2,68.8,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,190,Mach2,13.200000000000001,P1,C6,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,194,Mach3,181.0,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,382,Mach1,190.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,163,Mach3,146.5,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,200,Mach2,32.1,P1,C8,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,144,Mach2,26.200000000000003,P2,C14,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,234,Mach2,29.1,P1,C12,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,456,Mach1,136.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,495,Mach1,126.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,368,Mach2,36.300000000000004,P1,C20,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,159,Mach1,159.0,P1,C12,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,277,Mach1,154.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,444,Mach1,363.0,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,92,Mach3,92.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,323,Mach1,221.0,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,116,Mach1,64.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,413,Mach1,206.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,424,Mach1,273.0,P3,C10,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,327,Mach2,59.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,144,Mach3,144.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,374,Mach1,86.0,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,386,Mach1,161.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,129,Mach1,129.0,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,248,Mach2,9.600000000000001,P1,C19,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,202,Mach2,179.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,226,Mach1,80.0,P1,C4,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,195,Mach2,183.0,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,442,Mach3,268.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,184,Mach1,184.0,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,169,Mach1,169.0,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,162,Mach3,31.5,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,244,Mach1,176.0,P1,C6,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,451,Mach1,335.0,P1,C3,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,356,Mach1,212.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,431,Mach1,342.0,P2,C13,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,478,Mach1,72.0,P3,C14,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,314,Mach2,230.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,298,Mach1,152.0,P3,C17,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,380,Mach1,380.0,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,171,Mach2,14.600000000000001,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,197,Mach1,155.0,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,124,Mach1,124.0,P1,C6,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,107,Mach1,107.0,P2,C19,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,480,Mach2,365.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,144,Mach1,68.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,465,Mach1,315.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,433,Mach1,328.0,P3,C4,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,445,Mach2,51.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,356,Mach1,219.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,255,Mach3,51.0,P3,C15,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,82,Mach1,82.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,181,Mach1,71.0,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,287,Mach1,266.0,P2,C19,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,299,Mach1,299.0,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,355,Mach3,70.0,P3,C16,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,159,Mach2,159.0,P3,C12,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,319,Mach1,275.0,P2,C1,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,168,Mach1,168.0,P3,C20,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,141,Mach2,141.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,393,Mach1,218.0,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,249,Mach3,159.0,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,75,Mach2,42.800000000000004,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,92,Mach2,23.400000000000002,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,122,Mach1,55.0,P3,C14,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,165,Mach1,165.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,322,Mach2,276.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,474,Mach1,291.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,73,Mach1,73.0,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,180,Mach1,180.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,358,Mach1,202.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,418,Mach1,57.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,136,Mach2,27.8,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,384,Mach2,193.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,283,Mach2,283.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,244,Mach1,54.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,188,Mach1,188.0,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,120,Mach1,120.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,255,Mach2,13.8,P2,C9,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,434,Mach2,47.6,P2,C18,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,279,Mach1,157.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,257,Mach1,66.0,P1,C4,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,77,Mach1,77.0,P2,C14,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,295,Mach3,184.0,P2,C19,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,238,Mach1,149.0,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,265,Mach2,31.0,P1,C8,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,54,Mach3,54.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,398,Mach2,337.0,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,143,Mach3,143.0,P3,C1,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,54,Mach2,30.1,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,372,Mach2,293.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,145,Mach1,145.0,P1,C3,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,95,Mach2,19.400000000000002,P1,C6,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,250,Mach2,20.0,P2,C10,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,74,Mach2,15.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,392,Mach2,103.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,136,Mach1,136.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,75,Mach2,75.0,P3,C15,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,286,Mach2,7.1000000000000005,P1,C9,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,363,Mach2,68.2,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,235,Mach1,235.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,163,Mach2,12.0,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,199,Mach3,49.5,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,231,Mach1,231.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,446,Mach1,354.0,P3,C6,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,327,Mach2,11.700000000000001,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,250,Mach1,250.0,P1,C20,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,382,Mach3,350.0,P1,C12,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,223,Mach2,5.5,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,152,Mach1,119.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,144,Mach2,144.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,497,Mach2,182.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,135,Mach3,135.0,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,190,Mach1,190.0,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,386,Mach1,253.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,484,Mach2,29.400000000000002,P2,C8,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,386,Mach2,31.8,P1,C6,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,490,Mach2,22.200000000000003,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,120,Mach3,64.0,P3,C14,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,255,Mach1,255.0,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,473,Mach2,52.400000000000006,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,442,Mach1,150.0,P1,C4,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,337,Mach3,217.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,487,Mach2,36.6,P2,C2,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,411,Mach1,368.0,P1,C10,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,244,Mach3,244.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,175,Mach2,8.0,P1,C9,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,416,Mach1,64.0,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,270,Mach3,102.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,157,Mach3,157.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,334,Mach2,51.400000000000006,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,241,Mach1,141.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,465,Mach2,33.800000000000004,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,434,Mach3,182.0,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,92,Mach1,92.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,249,Mach1,249.0,P3,C6,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,84,Mach1,50.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,199,Mach1,78.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,461,Mach2,14.5,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,440,Mach1,293.0,P1,C6,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,300,Mach1,300.0,P3,C15,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,176,Mach1,176.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,76,Mach1,76.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,311,Mach1,169.0,P1,C14,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,388,Mach3,272.0,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,95,Mach1,95.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,310,Mach1,239.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,238,Mach2,238.0,P3,C1,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,298,Mach1,298.0,P3,C2,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,71,Mach1,71.0,P2,C6,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,291,Mach1,105.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,462,Mach1,148.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,378,Mach1,311.0,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,256,Mach1,128.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,167,Mach1,167.0,P2,C18,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,215,Mach1,215.0,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,134,Mach1,134.0,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,176,Mach1,176.0,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,260,Mach2,49.2,P2,C5,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,451,Mach2,31.900000000000002,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,487,Mach1,237.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,61,Mach2,10.600000000000001,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,179,Mach1,179.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,321,Mach2,37.6,P2,C1,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,127,Mach2,60.400000000000006,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,367,Mach2,244.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,345,Mach2,56.0,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,489,Mach2,39.300000000000004,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,282,Mach3,242.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,440,Mach1,195.0,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,264,Mach2,45.6,P2,C19,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,196,Mach1,187.0,P1,C6,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,115,Mach1,65.0,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,457,Mach2,137.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,380,Mach1,196.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,122,Mach3,122.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,297,Mach2,26.3,P1,C20,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,234,Mach2,35.4,P2,C10,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,481,Mach2,21.3,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,79,Mach3,50.0,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,423,Mach1,243.0,P3,C18,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,492,Mach3,243.0,P1,C5,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,486,Mach1,51.0,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,469,Mach2,36.800000000000004,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,254,Mach1,254.0,P3,C12,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,476,Mach2,36.6,P2,C9,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,272,Mach1,216.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,161,Mach2,46.400000000000006,P2,C17,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,268,Mach3,163.0,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,202,Mach1,68.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,147,Mach1,147.0,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,184,Mach3,177.5,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,397,Mach1,302.0,P2,C6,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,107,Mach1,107.0,P1,C3,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,104,Mach3,65.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,354,Mach2,336.0,P3,C6,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,376,Mach1,151.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,100,Mach2,43.6,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,335,Mach2,20.900000000000002,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,108,Mach1,108.0,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,252,Mach1,125.0,P2,C5,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,137,Mach2,100.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,228,Mach3,34.0,P3,C12,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,171,Mach3,81.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,483,Mach3,115.5,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,68,Mach2,52.400000000000006,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,458,Mach2,7.7,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,57,Mach3,57.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,482,Mach1,251.0,P1,C4,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,417,Mach1,243.0,P3,C16,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,322,Mach3,80.0,P2,C8,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,170,Mach1,170.0,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,100,Mach1,100.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,426,Mach1,146.0,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,498,Mach1,149.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,59,Mach2,59.0,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,442,Mach1,126.0,P1,C7,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,466,Mach2,72.8,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,176,Mach1,102.0,P1,C19,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,85,Mach1,85.0,P1,C11,250.0,Yes,No,1,9,Existing,False,False
